time,deviceId,value
1469808947,1,2
1469809099,5,3
1469809126,23,99
1469809127,1,5
1469809159,4,8
1469809187,4,6
1469809187,21,99
1469809191,4,60
1469809193,4,61
1469809201,4,63
1469809209,8,10
1469809212,8,115
1469809213,4,62
1469809217,1,8
1469809239,26,63
1469809250,21,0
1469809251,4,61
1469809255,4,9
1469809307,1,124
1469809378,8,10
1469809397,1,85
1469809406,8,111
1469809436,32,78
1469809459,5,108
1469809487,1,98
1469809548,32,0
1469809549,26,0
1469809549,5,56
1469809577,1,8
1469809593,23,0
1469809639,5,5
1469809667,1,3
1469809701,8,103
1469809757,1,2
1469809758,4,5
1469809819,5,4
1469809909,5,5
1469809999,5,4
1469810001,8,97
1469810027,1,3
1469810057,4,4
1469810089,5,3
1469810179,5,4
1469810207,2,51
1469810269,5,5
1469810297,1,2
1469810300,8,95
1469810357,4,3
1469810359,5,6
1469810387,1,3
1469810449,5,4
1469810539,5,2
1469810599,8,93
1469810629,5,5
1469810657,4,2
1469810837,1,2
1469810898,8,91
1469810899,5,2
1469810957,4,1
1469810989,5,4
1469811169,5,3
1469811197,1,3
1469811198,8,89
1469811259,5,4
1469811287,1,4
1469811349,5,3
1469811377,1,3
1469811439,5,5
1469811468,23,99
1469811469,21,99
1469811470,32,78
1469811472,4,56
1469811472,26,63
1469811478,4,57
1469811480,4,56
1469811497,8,87
1469811513,4,55
1469811514,21,0
1469811519,4,3
1469811529,5,112
1469811530,21,99
1469811532,4,47
1469811535,4,56
1469811537,4,55
1469811557,1,92
1469811575,21,0
1469811580,4,3
1469811614,26,0
1469811619,5,110
1469811647,1,8
1469811662,32,0
1469811701,23,0
1469811709,5,3
1469811737,1,2
1469811798,8,89
1469811799,5,4
1469811828,1,3
1469811860,23,99
1469811860,21,99
1469811862,4,55
1469811885,4,54
1469811887,4,55
1469811889,5,8
1469811894,4,54
1469811907,4,53
1469811909,23,0
1469811909,21,0
1469811914,4,0
1469811979,5,4
1469811998,8,2
1469812069,5,5
1469812160,5,3
1469812187,1,1
1469812188,3,29
1469812249,5,4
1469812277,1,3
1469812278,3,28
1469812457,1,2
1469812519,5,3
1469812595,8,1
1469812612,5,4
1469812637,1,3
1469812699,5,5
1469812789,5,3
1469812879,5,2
1469812970,5,5
1469812997,1,2
1469812998,3,29
1469813087,1,3
1469813088,3,28
1469813149,5,4
1469813177,1,2
1469813178,3,29
1469813239,5,5
1469813267,1,3
1469813268,3,28
1469813332,5,4
1469813419,5,3
1469813509,5,4
1469813600,5,3
1469813627,1,1
1469813690,5,4
1469813717,1,2
1469813779,5,3
1469813791,8,0
1469813807,1,3
1469813870,5,4
1469813991,1,2
1469814049,5,3
1469814077,1,3
1469814167,34,0
1469814168,1,2
1469814170,32,78
1469814173,26,63
1469814184,38,35
1469814199,38,99
1469814212,34,2
1469814230,5,107
1469814258,1,118
1469814320,5,111
1469814348,1,123
1469814349,38,94
1469814350,38,4
1469814368,38,0
1469814410,5,105
1469814417,32,0
1469814438,1,68
1469814438,2,52
1469814500,5,3
1469814528,1,98
1469814528,2,57
1469814590,5,4
1469814618,1,100
1469814618,2,60
1469814680,5,3
1469814708,1,68
1469814709,2,68
1469814770,5,4
1469814798,1,88
1469814798,2,73
1469814860,5,3
1469814888,1,62
1469814889,2,75
1469814950,5,4
1469814978,1,90
1469814979,2,77
1469815068,1,69
1469815069,2,79
1469815130,5,3
1469815158,1,71
1469815159,2,81
1469815220,5,4
1469815249,1,60
1469815249,2,82
1469815310,5,3
1469815339,1,73
1469815340,2,83
1469815380,23,99
1469815400,5,5
1469815429,1,71
1469815430,2,81
1469815442,21,99
1469815469,4,55
1469815478,4,54
1469815497,4,45
1469815499,4,54
1469815507,4,53
1469815516,4,54
1469815519,1,98
1469815520,2,80
1469815521,4,53
1469815523,4,54
1469815526,4,53
1469815532,4,54
1469815550,4,53
1469815556,4,54
1469815596,26,0
1469815601,4,52
1469815604,32,78
1469815606,4,53
1469815608,4,52
1469815609,1,8
1469815610,2,76
1469815644,21,0
1469815650,4,2
1469815661,21,99
1469815662,29,99
1469815663,4,52
1469815665,8,105
1469815670,5,106
1469815671,7,28
1469815699,2,71
1469815709,21,0
1469815714,4,2
1469815760,5,105
1469815785,32,0
1469815789,1,2
1469815790,2,67
1469815850,5,4
1469815860,29,0
1469815864,8,0
1469815879,1,1
1469815880,2,65
1469815970,1,3
1469815970,2,63
1469816030,5,3
1469816040,23,0
1469816120,5,4
1469816149,1,2
1469816150,2,62
1469816192,23,99
1469816194,34,39
1469816240,2,61
1469816329,1,3
1469816330,2,60
1469816390,5,3
1469816480,5,5
1469816570,5,3
1469816613,23,0
1469816650,23,99
1469816652,34,38
1469816689,1,4
1469816690,2,59
1469816750,5,4
1469816751,6,33
1469816779,1,1
1469816840,5,2
1469816870,1,3
1469816870,2,58
1469816930,5,4
1469816959,1,2
1469816965,23,0
1469817020,5,3
1469817049,1,3
1469817139,1,2
1469817200,5,2
1469817214,4,0
1469817229,1,3
1469817290,5,5
1469817319,1,2
1469817320,2,57
1469817380,5,4
1469817409,1,3
1469817471,5,3
1469817499,1,2
1469817589,1,4
1469817680,1,2
1469817770,1,1
1469817860,1,2
1469817920,5,4
1469817950,1,1
1469817950,2,56
1469818100,5,2
1469818190,5,3
1469818220,1,3
1469818280,5,4
1469818370,5,2
1469818400,1,2
1469818460,5,4
1469818461,6,34
1469818490,1,3
1469818550,5,3
1469818580,1,2
1469818640,5,4
1469818654,23,99
1469818656,34,42
1469818670,1,4
1469818692,26,63
1469818715,4,2
1469818730,5,3
1469818760,1,119
1469818760,3,29
1469818821,5,4
1469818822,21,99
1469818836,29,99
1469818838,8,107
1469818850,1,127
1469818879,23,0
1469818879,21,0
1469818907,26,0
1469818940,1,3
1469819015,4,0
1469819030,1,2
1469819067,23,99
1469819070,21,99
1469819073,4,55
1469819082,48,3
1469819082,49,3
1469819082,50,3
1469819083,51,3
1469819083,52,3
1469819085,9,2
1469819090,5,2
1469819097,4,54
1469819116,21,0
1469819120,1,7
1469819121,4,2
1469819138,8,98
1469819161,8,97
1469819181,5,4
1469819181,6,33
1469819182,7,29
1469819206,29,0
1469819210,1,8
1469819210,8,0
1469819270,5,3
1469819386,23,0
1469819390,1,2
1469819421,4,0
1469819450,5,5
1469819480,1,1
1469819540,5,3
1469819570,1,3
1469819660,2,55
1469819720,5,4
1469819750,1,2
1469819751,2,56
1469819804,9,3
1469819810,5,3
1469819834,9,2
1469819840,1,3
1469819901,5,4
1469819930,2,55
1469819939,59,0
1469819940,59,1
1469819941,59,15
1469819943,59,8
1469819945,59,11
1469819947,59,10
1469819949,51,10
1469819950,52,10
1469819952,9,3
1469819973,48,0
1469819976,9,2
1469819982,9,0
1469819982,49,0
1469819983,50,0
1469819983,59,0
1469819983,51,0
1469819984,52,0
1469819994,5,3
1469820020,1,2
1469820029,59,1
1469820030,59,8
1469820032,59,5
1469820034,59,6
1469820040,51,6
1469820040,52,6
1469820060,59,5
1469820066,59,6
1469820074,59,5
1469820074,51,5
1469820075,52,5
1469820080,59,4
1469820080,5,2
1469820082,59,3
1469820084,59,2
1469820086,51,2
1469820086,52,2
1469820110,2,56
1469820111,59,1
1469820113,51,1
1469820113,52,1
1469820171,5,3
1469820200,2,55
1469820224,34,0
1469820225,26,63
1469820247,46,99
1469820253,46,1
1469820261,5,5
1469820290,1,124
1469820317,26,0
1469820350,5,3
1469820380,1,2
1469820380,2,56
1469820470,2,55
1469820530,5,4
1469820621,5,3
1469820650,1,3
1469820651,3,28
1469820740,1,2
1469820741,2,56
1469820830,1,3
1469820890,5,4
1469820920,2,55
1469820980,5,5
1469821100,1,2
1469821161,5,4
1469821251,5,5
1469821341,5,4
1469821370,1,3
1469821460,1,2
1469821502,46,0
1469821510,38,5
1469821512,38,89
1469821513,8,23
1469821529,38,99
1469821531,26,63
1469821550,1,113
1469821640,1,84
1469821662,38,95
1469821664,38,12
1469821682,38,0
1469821701,5,3
1469821730,1,78
1469821731,2,56
1469821791,5,5
1469821814,8,0
1469821821,1,94
1469821881,5,4
1469821911,1,103
1469821971,5,3
1469822001,1,109
1469822061,5,5
1469822091,59,0
1469822091,51,0
1469822092,52,0
1469822093,1,110
1469822093,2,55
1469822112,26,0
1469822151,5,3
1469822181,1,2
1469822182,2,56
1469822241,5,5
1469822271,2,55
1469822331,5,3
1469822361,3,29
1469822421,5,4
1469822601,5,3
1469822631,1,3
1469822691,5,4
1469822721,1,2
1469822781,5,3
1469822811,1,4
1469822871,5,4
1469822991,1,3
1469823051,5,3
1469823081,1,2
1469823141,5,4
1469823171,1,3
1469823231,5,2
1469823261,1,4
1469823351,1,2
1469823411,5,4
1469823501,5,5
1469823591,5,4
1469823622,1,3
1469823681,5,3
1469823711,1,1
1469823802,1,3
1469823891,1,2
1469823951,5,4
1469823981,1,3
1469824071,1,2
1469824161,1,3
1469824221,5,2
1469824311,5,3
1469824432,1,1
1469824491,5,4
1469824521,1,3
1469824612,3,28
1469824671,5,3
1469824761,5,4
1469824792,1,2
1469824941,5,5
1469824971,1,3
1469825031,5,4
1469825061,1,2
1469825121,5,2
1469825152,3,29
1469825241,1,3
1469825242,3,28
1469825301,5,5
1469825331,1,1
1469825391,5,4
1469825422,1,2
1469825481,5,5
1469825511,1,3
1469825571,5,2
1469825661,5,3
1469825691,1,4
1469825751,5,4
1469825781,1,3
1469825872,1,4
1469825931,5,5
1469825961,1,3
1469826022,5,4
1469826051,1,2
1469826201,5,3
1469826231,1,3
1469826291,5,4
1469826321,1,2
1469826381,5,3
1469826471,5,6
1469826501,1,4
1469826561,5,4
1469826591,1,3
1469826651,5,2
1469826681,1,2
1469826741,5,3
1469826832,5,4
1469826862,1,3
1469826951,1,4
1469827011,5,3
1469827042,1,2
1469827101,5,4
1469827132,1,3
1469827191,5,3
1469827192,6,34
1469827222,1,2
1469827281,5,2
1469827312,1,3
1469827371,5,3
1469827372,6,33
1469827402,1,4
1469827461,5,4
1469827462,6,34
1469827492,1,2
1469827582,1,4
1469827641,5,3
1469827672,1,1
1469827731,5,4
1469827762,1,2
1469827822,5,5
1469827852,1,1
1469827911,5,4
1469827942,1,2
1469828091,5,3
1469828122,1,3
1469828181,5,5
1469828212,3,29
1469828271,5,4
1469828361,5,3
1469828392,3,28
1469828572,1,2
1469828662,1,3
1469828721,5,5
1469828842,1,4
1469828901,5,3
1469828932,1,2
1469829022,1,3
1469829023,3,29
1469829112,1,2
1469829112,3,28
1469829351,5,4
1469829441,5,5
1469829472,1,4
1469829531,5,3
1469829622,5,2
1469829652,1,1
1469829711,5,4
1469829742,1,4
1469829802,5,3
1469829832,1,3
1469829891,5,4
1469829981,5,3
1469830012,1,1
1469830071,5,2
1469830102,1,2
1469830161,5,3
1469830252,5,5
1469830282,1,3
1469830341,5,4
1469830432,5,3
1469830521,5,4
1469830552,1,2
1469830642,1,3
1469830881,5,5
1469830912,1,4
1469830971,5,3
1469831062,5,5
1469831092,1,3
1469831182,1,2
1469831272,1,3
1469831272,3,29
1469831331,5,3
1469831362,1,2
1469831363,3,28
1469831421,5,5
1469831452,1,4
1469831512,5,4
1469831542,1,3
1469831632,1,2
1469831632,2,54
1469831692,5,3
1469831722,1,3
1469831722,2,55
1469831723,3,29
1469831782,5,4
1469831812,1,2
1469831812,3,28
1469831872,5,3
1469831902,1,3
1469831902,2,54
1469831962,5,4
1469831992,1,2
1469831992,2,55
1469832052,5,3
1469832142,5,4
1469832172,2,54
1469832232,5,5
1469832262,1,3
1469832262,2,55
1469832322,5,4
1469832412,5,3
1469832442,2,54
1469832502,5,4
1469832532,1,2
1469832592,5,3
1469832622,2,55
1469832772,5,5
1469832802,1,3
1469832862,5,3
1469832892,1,2
1469832892,2,54
1469832982,1,3
1469832982,2,55
1469833132,5,4
1469833252,1,4
1469833342,1,2
1469833342,2,54
1469833402,5,3
1469833432,1,3
1469833432,2,55
1469833492,5,5
1469833522,1,1
1469833612,1,4
1469833612,2,54
1469833672,5,4
1469833702,1,3
1469833792,2,55
1469833883,2,54
1469834062,2,55
1469834122,5,3
1469834152,1,2
1469834152,2,54
1469834212,5,4
1469834242,1,3
1469834302,5,3
1469834332,1,2
1469834332,2,55
1469834392,5,4
1469834423,1,4
1469834512,1,3
1469834692,1,4
1469834693,2,54
1469834782,1,2
1469834783,2,55
1469834872,1,3
1469834873,2,54
1469834932,5,2
1469834963,1,2
1469835022,5,5
1469835052,2,55
1469835112,5,4
1469835142,1,3
1469835143,2,54
1469835202,5,3
1469835232,2,55
1469835322,1,2
1469835323,2,54
1469835382,5,4
1469835412,1,3
1469835472,5,3
1469835562,5,5
1469835592,1,2
1469835652,5,3
1469835742,5,4
1469835772,1,1
1469835832,5,5
1469835863,1,3
1469835922,5,3
1469835952,1,4
1469836012,5,4
1469836042,1,3
1469836132,1,5
1469836192,5,3
1469836223,1,2
1469836282,5,5
1469836312,1,3
1469836372,5,2
1469836462,5,3
1469836492,1,2
1469836552,5,2
1469836582,1,3
1469836642,5,3
1469836732,5,2
1469836852,1,5
1469836912,5,3
1469836942,1,2
1469837032,1,4
1469837123,1,3
1469837123,2,55
1469837182,5,4
1469837213,2,54
1469837272,5,3
1469837303,1,2
1469837392,1,3
1469837452,5,4
1469837482,1,2
1469837542,5,3
1469837572,1,3
1469837573,2,55
1469837663,2,54
1469837722,5,4
1469837753,1,2
1469837753,2,55
1469837842,1,3
1469837843,2,54
1469837932,1,2
1469837933,2,55
1469837992,5,5
1469838022,1,3
1469838023,2,54
1469838082,5,4
1469838112,1,1
1469838113,2,55
1469838172,5,3
1469838202,1,3
1469838203,2,54
1469838262,5,4
1469838442,5,3
1469838532,5,4
1469838563,2,55
1469838653,2,54
1469838712,5,3
1469838802,5,4
1469838923,1,2
1469839013,1,3
1469839072,5,3
1469839162,5,4
1469839193,1,4
1469839252,5,3
1469839283,1,3
1469839342,5,5
1469839373,1,2
1469839432,5,4
1469839463,1,3
1469839522,5,2
1469839553,1,4
1469839612,5,4
1469839643,1,2
1469839793,5,3
1469839823,1,3
1469839882,5,5
1469839972,5,4
1469840003,1,2
1469840062,5,5
1469840152,5,4
1469840183,1,3
1469840242,5,2
1469840332,5,3
1469840423,5,4
1469840453,1,4
1469840543,1,3
1469840603,5,3
1469840723,1,2
1469840872,5,4
1469840962,5,3
1469841142,5,4
1469841173,1,1
1469841263,1,2
1469841323,5,5
1469841412,5,4
1469841533,1,3
1469841592,5,3
1469841713,1,2
1469841772,5,4
1469841862,5,3
1469841863,8,1
1469841893,1,3
1469841953,5,4
1469841983,1,2
1469842163,1,3
1469842312,5,3
1469842402,5,4
1469842433,1,2
1469842493,5,3
1469842523,1,3
1469842582,5,4
1469842762,8,2
1469842852,5,3
1469842973,1,2
1469843032,5,4
1469843061,8,3
1469843063,1,3
1469843123,5,3
1469843360,8,5
1469843483,5,5
1469843513,1,4
1469843573,5,3
1469843603,1,2
1469843660,8,7
1469843663,5,4
1469843693,1,1
1469843753,5,3
1469843783,1,2
1469843873,1,1
1469843933,5,2
1469843959,8,10
1469843963,1,2
1469844023,5,3
1469844143,1,3
1469844232,4,1
1469844259,8,13
1469844323,1,2
1469844383,5,4
1469844558,8,17
1469844593,1,4
1469844653,5,3
1469844683,1,3
1469844743,5,4
1469844773,1,1
1469844858,8,20
1469844863,1,3
1469844953,1,2
1469845043,1,1
1469845133,1,2
1469845157,8,26
1469845223,1,3
1469845283,5,3
1469845403,1,4
1469845431,4,2
1469845456,8,32
1469845463,5,4
1469845493,1,2
1469845553,5,3
1469845583,1,3
1469845733,5,4
1469845756,8,43
1469845823,5,5
1469845886,8,46
1469845913,5,4
1469845943,1,2
1469845944,2,53
1469845987,8,50
1469845989,8,51
1469845991,8,50
1469845993,8,51
1469846003,5,3
1469846010,8,52
1469846033,1,3
1469846183,5,2
1469846201,8,60
1469846203,8,61
1469846206,8,60
1469846208,8,61
1469846213,1,2
1469846238,8,62
1469846273,5,4
1469846303,1,4
1469846331,4,3
1469846363,5,3
1469846453,5,5
1469846483,1,3
1469846508,8,72
1469846543,5,3
1469846568,8,73
1469846570,8,72
1469846576,8,73
1469846620,8,74
1469846633,5,2
1469846663,1,4
1469846669,8,75
1469846723,5,4
1469846753,1,3
1469846808,8,76
1469846862,8,77
1469846880,8,78
1469846903,5,5
1469846913,8,79
1469846933,1,2
1469846957,29,99
1469846960,8,187
1469846993,5,3
1469847023,1,1
1469847083,5,5
1469847113,1,5
1469847203,1,4
1469847232,4,4
1469847259,8,189
1469847293,1,3
1469847443,5,4
1469847473,1,4
1469847532,4,5
1469847558,8,194
1469847563,1,3
1469847623,5,3
1469847653,1,4
1469847654,2,52
1469847713,5,5
1469847743,1,2
1469847803,5,4
1469847833,1,4
1469847923,1,3
1469847983,5,3
1469848073,5,4
1469848103,1,2
1469848132,4,6
1469848156,8,195
1469848193,1,1
1469848194,2,53
1469848253,5,5
1469848284,1,3
1469848343,5,4
1469848432,4,7
1469848433,5,3
1469848455,8,202
1469848463,1,4
1469848523,5,4
1469848553,1,5
1469848644,1,3
1469848644,2,52
1469848753,8,213
1469848824,1,4
1469848824,2,53
1469848883,5,3
1469848913,1,3
1469848914,2,52
1469848973,5,4
1469849004,1,4
1469849033,4,8
1469849052,8,218
1469849063,6,33
1469849094,1,3
1469849274,1,4
1469849333,4,9
1469849351,8,225
1469849364,1,3
1469849513,5,3
1469849544,1,4
1469849603,5,4
1469849634,1,3
1469849650,8,233
1469849693,5,3
1469849724,1,4
1469849814,1,2
1469849873,5,5
1469849904,1,3
1469849934,4,10
1469849949,8,241
1469849963,5,3
1469849994,1,2
1469850053,5,5
1469850084,1,4
1469850143,5,4
1469850248,8,246
1469850264,1,3
1469850354,1,5
1469850444,1,4
1469850534,1,3
1469850534,4,11
1469850546,8,258
1469850593,5,3
1469850834,4,12
1469850845,8,265
1469850863,5,5
1469850984,1,4
1469851043,5,4
1469851074,1,2
1469851133,5,2
1469851144,8,276
1469851164,1,3
1469851224,5,4
1469851254,1,4
1469851313,5,3
1469851344,1,2
1469851403,5,2
1469851434,1,3
1469851434,4,14
1469851443,8,284
1469851493,5,3
1469851524,1,4
1469851614,1,3
1469851673,5,4
1469851735,4,15
1469851742,8,286
1469851794,1,4
1469852034,5,2
1469852041,8,282
1469852064,1,3
1469852123,5,4
1469852154,1,2
1469852213,5,5
1469852214,6,32
1469852244,1,3
1469852303,5,3
1469852334,1,2
1469852335,4,17
1469852340,8,290
1469852393,5,5
1469852483,5,4
1469852514,1,3
1469852514,2,51
1469852574,5,3
1469852604,2,52
1469852638,8,301
1469852694,1,4
1469852695,2,51
1469852753,5,4
1469852784,1,3
1469852874,1,4
1469852935,4,18
1469852937,8,316
1469853024,5,3
1469853054,1,2
1469853054,2,52
1469853113,5,4
1469853144,1,4
1469853203,5,3
1469853324,1,3
1469853384,5,4
1469853470,14,29
1469853473,5,2
1469853504,2,51
1469853535,8,324
1469853535,4,17
1469853563,5,3
1469853594,2,52
1469853653,5,4
1469853743,5,3
1469853768,14,28
1469853833,8,335
1469853834,5,4
1469853835,4,18
1469853864,1,5
1469853865,2,51
1469853954,1,4
1469854013,5,3
1469854044,1,2
1469854104,5,4
1469854132,8,339
1469854134,1,3
1469854193,5,3
1469854271,34,4
1469854284,5,4
1469854314,1,5
1469854374,5,3
1469854404,1,4
1469854644,5,4
1469854730,8,352
1469854734,5,2
1469854736,4,19
1469854764,1,3
1469854824,5,5
1469854854,1,2
1469854914,5,3
1469854944,1,4
1469854964,14,29
1469855029,8,361
1469855034,1,3
1469855036,4,20
1469855094,5,4
1469855124,1,2
1469855184,5,3
1469855214,1,3
1469855274,5,4
1469855305,2,52
1469855336,4,21
1469855364,5,3
1469855484,1,4
1469855485,2,51
1469855544,6,31
1469855574,1,3
1469855634,5,4
1469855664,1,4
1469855724,5,3
1469855754,1,3
1469855814,5,4
1469855844,1,4
1469855904,5,3
1469855934,1,2
1469855936,4,27
1469856114,1,4
1469856174,5,2
1469856204,1,3
1469856224,8,371
1469856236,4,35
1469856264,5,4
1469856294,1,2
1469856384,1,4
1469856444,5,3
1469856458,14,28
1469856474,1,3
1469856523,8,367
1469856525,4,63
1469856534,5,4
1469856543,4,64
1469856554,4,65
1469856568,21,99
1469856570,4,121
1469856613,21,0
1469856619,4,69
1469856641,4,70
1469856656,4,71
1469856667,4,72
1469856687,4,73
1469856698,4,74
1469856719,4,75
1469856727,4,76
1469856804,5,5
1469856822,8,365
1469856835,1,2
1469856924,1,3
1469856984,5,2
1469857014,1,4
1469857026,4,91
1469857056,14,29
1469857074,5,4
1469857104,1,3
1469857105,2,50
1469857121,8,363
1469857164,5,5
1469857194,1,2
1469857195,2,51
1469857254,5,3
1469857326,4,78
1469857364,4,82
1469857420,8,356
1469857464,1,3
1469857524,5,5
1469857644,1,2
1469857645,2,50
1469857664,4,90
1469857719,8,358
1469857734,2,51
1469857794,5,4
1469857824,1,3
1469857884,5,5
1469857914,2,50
1469857964,4,84
1469857974,5,4
1469858017,8,356
1469858064,5,3
1469858094,1,2
1469858184,1,3
1469858227,21,99
1469858228,23,99
1469858231,34,48
1469858241,32,78
1469858244,5,118
1469858244,6,30
1469858264,4,124
1469858274,1,9
1469858276,21,0
1469858281,4,70
1469858292,4,69
1469858303,4,68
1469858316,8,354
1469858334,5,114
1469858364,1,4
1469858365,2,49
1469858384,26,63
1469858424,5,105
1469858438,32,0
1469858455,1,87
1469858455,2,50
1469858514,5,5
1469858545,1,122
1469858545,2,49
1469858604,5,4
1469858614,4,53
1469858614,8,356
1469858630,4,52
1469858635,1,100
1469858635,2,50
1469858694,5,3
1469858699,23,0
1469858725,1,101
1469858815,1,94
1469858816,3,29
1469858834,23,99
1469858837,21,99
1469858839,4,95
1469858874,5,6
1469858897,21,0
1469858902,4,40
1469858905,1,115
1469858913,8,324
1469858926,23,0
1469858931,26,0
1469858964,5,3
1469858995,1,2
1469859055,5,4
1469859144,5,3
1469859175,1,3
1469859201,4,33
1469859212,8,363
1469859234,5,4
1469859265,1,4
1469859325,5,3
1469859355,1,3
1469859356,2,51
1469859414,5,5
1469859501,4,28
1469859504,5,4
1469859513,8,369
1469859535,1,4
1469859625,1,3
1469859684,5,3
1469859715,1,2
1469859774,5,2
1469859801,4,24
1469859805,1,3
1469859864,5,3
1469859895,1,2
1469859986,1,3
1469860075,1,1
1469860100,4,22
1469860134,5,4
1469860165,1,3
1469860224,5,5
1469860255,1,4
1469860314,5,4
1469860345,1,2
1469860401,4,20
1469860408,8,356
1469860435,1,3
1469860494,5,5
1469860525,1,4
1469860585,5,3
1469860615,1,3
1469860674,6,31
1469860701,4,19
1469860706,8,358
1469860875,23,99
1469860877,21,99
1469860878,34,47
1469860880,4,67
1469860882,4,75
1469860885,1,7
1469860902,4,74
1469860923,21,0
1469860924,4,73
1469860928,4,20
1469860929,21,99
1469860931,4,61
1469860933,4,74
1469860944,5,4
1469860966,4,73
1469860974,21,0
1469860975,4,70
1469860975,1,9
1469860983,4,20
1469861005,8,344
1469861026,29,0
1469861059,29,99
1469861065,1,5
1469861097,21,99
1469861100,4,73
1469861125,5,3
1469861125,6,30
1469861126,4,72
1469861137,4,73
1469861139,4,72
1469861142,21,0
1469861145,32,78
1469861147,4,20
1469861155,1,7
1469861214,5,108
1469861215,6,31
1469861245,1,5
1469861256,32,0
1469861305,5,4
1469861316,29,0
1469861321,32,78
1469861326,21,99
1469861329,4,73
1469861331,4,72
1469861337,1,8
1469861351,4,71
1469861353,4,72
1469861371,21,0
1469861376,4,19
1469861381,23,0
1469861394,5,106
1469861403,32,0
1469861412,23,99
1469861415,32,78
1469861422,26,63
1469861425,1,119
1469861469,21,99
1469861472,4,67
1469861474,4,72
1469861478,4,71
1469861480,4,72
1469861483,4,71
1469861515,21,0
1469861515,1,127
1469861519,26,0
1469861520,4,19
1469861530,23,0
1469861546,32,0
1469861575,5,6
1469861578,23,99
1469861579,21,99
1469861580,32,78
1469861582,4,71
1469861597,4,70
1469861599,4,71
1469861601,4,70
1469861604,4,71
1469861604,8,337
1469861605,1,8
1469861606,4,70
1469861624,21,0
1469861625,4,67
1469861629,4,19
1469861665,5,108
1469861696,1,9
1469861750,8,246
1469861755,5,106
1469861786,1,5
1469861818,26,63
1469861845,5,105
1469861876,1,86
1469861929,4,18
1469861931,29,99
1469861935,5,106
1469861937,8,344
1469861947,26,0
1469861955,8,409
1469861966,1,5
1469861969,8,329
1469861981,21,99
1469861983,4,57
1469861985,4,71
1469861996,4,70
1469862026,5,105
1469862026,21,0
1469862031,4,18
1469862114,21,99
1469862116,5,104
1469862159,21,0
1469862196,26,63
1469862206,5,101
1469862236,1,99
1469862251,29,0
1469862255,8,235
1469862326,1,98
1469862331,4,17
1469862416,1,92
1469862471,32,0
1469862476,5,1
1469862492,26,0
1469862494,26,63
1469862506,1,98
1469862543,32,78
1469862554,8,227
1469862566,5,103
1469862596,1,90
1469862597,2,52
1469862629,21,99
1469862632,4,69
1469862635,4,70
1469862656,5,105
1469862662,4,69
1469862670,4,68
1469862673,4,65
1469862677,4,66
1469862682,29,99
1469862686,1,72
1469862687,8,322
1469862694,8,416
1469862698,8,320
1469862732,4,65
1469862735,4,67
1469862746,5,104
1469862778,1,78
1469862801,21,0
1469862801,23,0
1469862806,4,17
1469862826,23,99
1469862827,21,99
1469862829,4,64
1469862833,4,66
1469862839,4,65
1469862840,29,0
1469862840,4,66
1469862843,4,64
1469862844,8,227
1469862847,4,65
1469862866,1,107
1469862881,4,64
1469862905,26,0
1469862938,4,63
1469862949,29,99
1469862951,32,0
1469862953,8,314
1469862957,1,8
1469862973,4,64
1469862977,4,63
1469863008,4,62
1469863017,5,9
1469863024,8,375
1469863030,4,61
1469863033,4,62
1469863046,1,6
1469863061,4,61
1469863062,4,62
1469863092,4,61
1469863126,23,0
1469863129,4,60
1469863134,4,59
1469863136,1,2
1469863177,29,0
1469863180,8,263
1469863197,5,6
1469863227,1,3
1469863284,4,58
1469863316,1,2
1469863322,23,99
1469863323,4,59
1469863324,34,42
1469863325,29,99
1469863330,8,312
1469863377,5,0
1469863407,1,7
1469863415,23,0
1469863415,21,0
1469863423,21,99
1469863426,4,58
1469863467,5,6
1469863477,21,0
1469863491,29,0
1469863496,1,2
1469863629,8,259
1469863676,1,3
1469863688,21,99
1469863691,4,60
1469863705,4,59
1469863766,1,2
1469863812,4,58
1469863815,4,60
1469863817,4,59
1469863824,4,58
1469863848,4,59
1469863853,4,58
1469863857,1,3
1469863928,8,249
1469863947,4,57
1469863957,4,58
1469863957,21,0
1469863958,4,57
1469863959,21,99
1469863961,4,58
1469863963,4,57
1469863977,4,58
1469863979,4,57
1469864034,21,0
1469864035,4,53
1469864036,21,99
1469864039,4,56
1469864041,4,57
1469864043,4,56
1469864055,4,58
1469864056,4,57
1469864061,4,56
1469864127,1,2
1469864135,4,55
1469864137,4,56
1469864137,21,0
1469864217,1,3
1469864227,8,245
1469864312,21,99
1469864316,4,58
1469864331,4,57
1469864334,4,58
1469864337,23,99
1469864337,4,57
1469864338,32,78
1469864339,34,36
1469864339,4,58
1469864340,26,63
1469864367,5,111
1469864397,1,121
1469864414,4,57
1469864416,32,0
1469864423,21,0
1469864457,5,9
1469864486,32,78
1469864487,1,128
1469864488,2,55
1469864489,4,55
1469864492,4,59
1469864526,8,242
1469864547,5,109
1469864560,4,58
1469864564,32,0
1469864565,26,0
1469864575,23,0
1469864577,1,2
1469864578,4,56
1469864584,4,58
1469864587,4,56
1469864600,4,58
1469864606,4,56
1469864612,4,55
1469864615,4,56
1469864637,5,6
1469864667,1,3
1469864687,4,55
1469864718,4,54
1469864720,4,55
1469864724,4,52
1469864727,5,5
1469864740,21,99
1469864743,4,55
1469864757,1,2
1469864757,2,54
1469864806,4,54
1469864808,4,55
1469864812,4,54
1469864817,5,6
